window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation,topics_from,topics_from_words,topic_to,topic_to_words,antecedents_similarities
21,26.0,"['road', 'railroad', 'pacific', 'construction', 'west', 'mountains', 'regularly', 'rocky', 'route', 'undertake']",22,[17],"[['road', 'railroad', 'pacific', 'construction', 'munition', 'construct', 'importance', 'enlarge', 'vast', 'illinois']]",[0.964],[0.857],[1.0],0.857,1.0,continued,,,,,
21,27.0,"['paraguay', 'witch', 'river', 'water', 'steamer', 'republic', 'february', 'commissioner', 'argentine', 'message']",22,[18],"[['rica', 'costa', 'republic', 'granada', 'claim', 'convention', 'connect', 'submit', 'joint', 'commissioner']]",[0.873],[0.857],[0.444],0.857,0.444,unclear,,,,,
21,28.0,"['africa', 'agent', 'commander', 'cyane', 'charge', 'town', 'society', 'deliver', 'coast', 'punta']",22,[],[],[],[],[],0.0,0.0,disappeared,,,,,
21,29.0,"['repeal', 'statute', 'compact', 'open', 'null', 'field', 'louisiana', 'book', 'unrepeale', 'organize']",22,[],[],[],[],[],0.0,0.0,disappeared,,,,,
21,30.0,"['missouri', 'territory', 'line', 'propose', 'probability', 'restriction', 'occur', 'organization', 'acquiesce', 'cede']",22,[],[],[],[],[],0.0,0.0,disappeared,,,,,
21,31.0,"['expenditure', 'amount', 'sum', 'treasury', 'june', 'fiscal', 'end', 'department', 'total', 'contingent']",22,[20],"[['expenditure', 'june', 'treasury', 'sum', 'department', 'end', 'contingent', 'bond', 'expense', 'fiscal']]",[0.923],[1.0],[0.833],1.0,0.833,continued,,,,,
21,32.0,"['granada', 'panama', 'tax', 'tonnage', 'railroad', 'port', 'company', 'levy', 'vessel', 'resist']",22,[],[],[],[],[],0.0,0.0,disappeared,,,,,
21,,,22,,,,"[1.0, 0.9]","[0.474, 0.368]",1.9,0.842,merge,"[7, 20]","[['honduras', 'treaty', 'britain', 'central', 'convention', 'hondura', 'bay', 'coast', 'republic', 'british'], ['treaty', 'question', 'adjust', 'britain', 'central', 'clayton', 'bulwer', 'friendly', 'british', 'misunderstanding']]",11.0,"['treaty', 'honduras', 'britain', 'hondura', 'british', 'republic', 'central', 'th', 'bulwer', 'clayton']","[0.932, 0.86]"
22,0.0,"['vessel', 'navy', 'british', 'naval', 'secretary', 'island', 'authority', 'sea', 'mr', 'report']",23,[0],"[['vessel', 'naval', 'navy', 'secretary', 'army', 'port', 'ship', 'operation', 'pension', 'soldier']]",[0.975],[0.72],[0.88],0.72,0.88,continued,,,,,
22,1.0,"['kansas', 'constitution', 'slavery', 'vote', 'majority', 'election', 'admission', 'convention', 'territory', 'form']",23,[8],"[['constitution', 'kansas', 'party', 'refuse', 'election', 'lecompton', 'revolutionary', 'vote', 'declare', 'face']]",[0.918],[0.946],[0.429],0.946,0.429,unclear,,,,,
22,2.0,"['constitution', 'legislature', 'amendment', 'constitutional', 'sovereign', 'article', 'slave', 'exercise', 'confederation', 'provision']",23,[6],"[['constitution', 'amendment', 'legislature', 'third', 'sovereign', 'propose', 'article', 'language', 'election', 'convention']]",[0.961],[0.639],[0.929],0.639,0.929,continued,,,,,
22,3.0,"['land', 'territory', 'tribe', 'settlement', 'interior', 'sale', 'acre', 'sum', 'indian', 'population']",23,[1],"[['land', 'acre', 'region', 'interior', 'homestead', 'line', 'sale', 'railroad', 'sum', 'cash']]",[0.947],[0.657],[0.735],0.657,0.735,continued,,,,,
22,4.0,"['treasury', 'fiscal', 'estimate', 'balance', 'june', 'expenditure', 'receipt', 'quarter', 'july', 'aggregate']",23,[2],"[['treasury', 'receipt', 'expenditure', 'june', 'balance', 'end', 'estimate', 'leave', 'disbursement', 'fiscal']]",[0.946],[0.938],[0.704],0.938,0.704,continued,,,,,
22,6.0,"['bank', 'currency', 'circulation', 'coin', 'paper', 'specie', 'gold', 'credit', 'note', 'dollar']",23,[10],"[['bank', 'note', 'circulation', 'currency', 'credit', 'coin', 'banking', 'payment', 'issue', 'uniform']]",[0.927],[0.75],[1.0],0.75,1.0,continued,,,,,
22,7.0,"['mexico', 'mexican', 'republic', 'constitutional', 'redress', 'property', 'arizona', 'wrong', 'miramon', 'establish']",23,[11],"[['mexico', 'republic', 'france', 'november', 'evacuation', 'emperor', 'miramon', 'force', 'constitutional', 'minister']]",[0.934],[0.8],[1.0],0.8,1.0,continued,,,,,
22,8.0,"['bill', 'approve', 'inconvenience', 'appropriation', 'rule', 'approval', 'practice', 'recommend', 'present', 'elect']",23,[],[],[],[],[],0.0,0.0,disappeared,,,,,
22,9.0,"['utah', 'territory', 'mormon', 'governor', 'indian', 'young', 'send', 'troop', 'rebellion', 'officer']",23,[16],"[['indian', 'indians', 'attack', 'tribe', 'march', 'superintendency', 'kill', 'outbreak', 'check', 'utah']]",[0.838],[0.65],[0.5],0.65,0.5,unclear,,,,,
22,10.0,"['white', 'emancipation', 'slave', 'north', 'slavery', 'color', 'old', 'section', 'wage', 'south']",23,[3],"[['capital', 'hire', 'preserve', 'class', 'danger', 'exist', 'generation', 'slave', 'risk', 'save']]",[0.896],[0.474],[0.478],0.474,0.478,unclear,,,,,
22,12.0,"['spain', 'spanish', 'claim', 'cuba', 'amistad', 'madrid', 'december', 'negotiation', 'cuban', 'minister']",23,[],[],[],[],[],0.0,0.0,disappeared,,,,,
22,13.0,"['route', 'transit', 'nicaragua', 'isthmus', 'panama', 'pacific', 'treaty', 'granada', 'passage', 'pass']",23,[],[],[],[],[],0.0,0.0,disappeared,,,,,
22,14.0,"['disloyal', 'social', 'hostile', 'sound', 'actuate', 'prudence', 'ambition', 'invoke', 'sure', 'profound']",23,[3],"[['capital', 'hire', 'preserve', 'class', 'danger', 'exist', 'generation', 'slave', 'risk', 'save']]",[0.875],[1.0],[0.304],1.0,0.304,disappeared,,,,,
22,15.0,"['post', 'office', 'postmaster', 'mail', 'fiscal', 'postal', 'postage', 'deficiency', 'mile', 'expenditure']",23,[15],"[['mail', 'postal', 'postmaster', 'postage', 'revenue', 'expenditure', 'annual', 'deficiency', 'mile', 'post']]",[0.932],[0.857],[0.889],0.857,0.889,continued,,,,,
22,16.0,"['duty', 'specific', 'revenue', 'article', 'valorem', 'ad', 'tariff', 'manufacturer', 'value', 'price']",23,[12],"[['duty', 'specific', 'ad', 'valorem', 'revenue', 'article', 'manufacturer', 'tariff', 'value', 'dishonest']]",[0.98],[1.0],[0.9],1.0,0.9,continued,,,,,
22,17.0,"['road', 'railroad', 'pacific', 'construction', 'munition', 'construct', 'importance', 'enlarge', 'vast', 'illinois']",23,[],[],[],[],[],0.0,0.0,disappeared,,,,,
22,18.0,"['rica', 'costa', 'republic', 'granada', 'claim', 'convention', 'connect', 'submit', 'joint', 'commissioner']",23,[4],"[['claim', 'convention', 'costa', 'rica', 'spain', 'republic', 'san', 'peru', 'chile', 'amistad']]",[0.911],[1.0],[0.421],1.0,0.421,unclear,,,,,
22,19.0,"['slave', 'civilization', 'african', 'master', 'africa', 'market', 'reopen', 'cuba', 'supply', 'domestic']",23,[],[],[],[],[],0.0,0.0,disappeared,,,,,
22,20.0,"['expenditure', 'june', 'treasury', 'sum', 'department', 'end', 'contingent', 'bond', 'expense', 'fiscal']",23,[],[],[],[],[],0.0,0.0,disappeared,,,,,
22,21.0,"['slavery', 'art', 'abolishment', 'person', 'abolish', 'color', 'length', 'district', 'rebellion', 'intemperate']",23,[5],"[['slavery', 'white', 'emancipation', 'property', 'compensation', 'slave', 'abolish', 'responsible', 'wage', 'let']]",[0.91],[1.0],[0.438],1.0,0.438,unclear,,,,,
22,,,23,,,,"[0.548, 0.684]","[0.462, 0.462]",1.233,0.923,merge,"[5, 11]","[['minister', 'empire', 'treaty', 'china', 'chinese', 'french', 'france', 'exchange', 'brazil', 'th'], ['treaty', 'honduras', 'britain', 'hondura', 'british', 'republic', 'central', 'th', 'bulwer', 'clayton']]",9.0,"['treaty', 'japan', 'claim', 'th', 'chinese', 'award', 'tycoon', 'bay', 'honduras', 'expect']","[0.817, 0.871]"
23,0.0,"['vessel', 'naval', 'navy', 'secretary', 'army', 'port', 'ship', 'operation', 'pension', 'soldier']",24,[6],"[['vessel', 'navy', 'naval', 'gun', 'secretary', 'yard', 'squadron', 'recommendation', 'construction', 'army']]",[0.939],[0.58],[0.944],0.58,0.944,continued,,,,,
23,1.0,"['land', 'acre', 'region', 'interior', 'homestead', 'line', 'sale', 'railroad', 'sum', 'cash']",24,[3],"[['indian', 'land', 'indians', 'railroad', 'road', 'interior', 'pacific', 'secretary', 'district', 'commissioner']]",[0.908],[0.676],[0.567],0.676,0.567,continued,,,,,
23,2.0,"['treasury', 'receipt', 'expenditure', 'june', 'balance', 'end', 'estimate', 'leave', 'disbursement', 'fiscal']",24,[7],"[['estimate', 'fiscal', 'treasury', 'june', 'expenditure', 'receipt', 'secretary', 'end', 'army', 'ending']]",[0.911],[0.704],[0.778],0.704,0.778,continued,,,,,
23,3.0,"['capital', 'hire', 'preserve', 'class', 'danger', 'exist', 'generation', 'slave', 'risk', 'save']",24,[],[],[],[],[],0.0,0.0,disappeared,,,,,
23,4.0,"['claim', 'convention', 'costa', 'rica', 'spain', 'republic', 'san', 'peru', 'chile', 'amistad']",24,[1],"[['republic', 'mexico', 'paraguay', 'peru', 'spain', 'minister', 'friendly', 'france', 'cordial', 'receive']]",[0.926],[0.947],[0.714],0.947,0.714,continued,,,,,
23,5.0,"['slavery', 'white', 'emancipation', 'property', 'compensation', 'slave', 'abolish', 'responsible', 'wage', 'let']",24,[],[],[],[],[],0.0,0.0,disappeared,,,,,
23,6.0,"['constitution', 'amendment', 'legislature', 'third', 'sovereign', 'propose', 'article', 'language', 'election', 'convention']",24,[],[],[],[],[],0.0,0.0,disappeared,,,,,
23,7.0,"['lie', 'contract', 'chief', 'statute', 'forget', 'labor', 'department', 'proper', 'civil', 'consideration']",24,[5],"[['taxation', 'class', 'institution', 'character', 'follow', 'revenue', 'discharge', 'hand', 'treasury', 'ballot']]",[0.914],[0.714],[0.65],0.714,0.65,continued,,,,,
23,8.0,"['constitution', 'kansas', 'party', 'refuse', 'election', 'lecompton', 'revolutionary', 'vote', 'declare', 'face']",24,[],[],[],[],[],0.0,0.0,disappeared,,,,,
23,9.0,"['treaty', 'japan', 'claim', 'th', 'chinese', 'award', 'tycoon', 'bay', 'honduras', 'expect']",24,"[2, 8]","[['britain', 'british', 'claim', 'treaty', 'port', 'european', 'subject', 'engage', 'convention', 'expedition'], ['treaty', 'company', 'island', 'claim', 'hudson', 'puget', 'bay', 'britain', 'enter', 'reciprocity']]","[0.804, 0.859]","[0.308, 0.615]","[0.394, 0.938]",0.923,1.331,unclear,,,,,
23,10.0,"['bank', 'note', 'circulation', 'currency', 'credit', 'coin', 'banking', 'payment', 'issue', 'uniform']",24,[4],"[['currency', 'paper', 'bank', 'circulation', 'gold', 'value', 'note', 'bond', 'coin', 'specie']]",[0.886],[0.917],[0.917],0.917,0.917,unclear,,,,,
23,11.0,"['mexico', 'republic', 'france', 'november', 'evacuation', 'emperor', 'miramon', 'force', 'constitutional', 'minister']",24,[],[],[],[],[],0.0,0.0,disappeared,,,,,
23,12.0,"['duty', 'specific', 'ad', 'valorem', 'revenue', 'article', 'manufacturer', 'tariff', 'value', 'dishonest']",24,[11],"[['revenue', 'taxation', 'tax', 'reduce', 'consul', 'income', 'internal', 'office', 'suggest', 'funding']]",[0.802],[0.6],[0.625],0.6,0.625,unclear,,,,,
23,13.0,"['constitution', 'word', 'republican', 'form', 'constitutional', 'washington', 'preservation', 'father', 'hold', 'jefferson']",24,[],[],[],[],[],0.0,0.0,disappeared,,,,,
23,14.0,"['circuit', 'court', 'judge', 'supreme', 'judicial', 'useful', 'admission', 'election', 'member', 'restoration']",24,[],[],[],[],[],0.0,0.0,disappeared,,,,,
23,15.0,"['mail', 'postal', 'postmaster', 'postage', 'revenue', 'expenditure', 'annual', 'deficiency', 'mile', 'post']",24,[9],"[['mail', 'postal', 'expenditure', 'revenue', 'postmaster', 'post', 'postage', 'ocean', 'mile', 'receipt']]",[0.955],[1.0],[0.9],1.0,0.9,continued,,,,,
23,16.0,"['indian', 'indians', 'attack', 'tribe', 'march', 'superintendency', 'kill', 'outbreak', 'check', 'utah']",24,[],[],[],[],[],0.0,0.0,disappeared,,,,,
23,17.0,"['proclamation', 'term', 'pardon', 'oath', 'fugitive', 'say', 'act', 'class', 'retract', 'slave']",24,[],[],[],[],[],0.0,0.0,disappeared,,,,,
24,0.0,"['constitution', 'election', 'act', 'form', 'constitutional', 'proclamation', 'republican', 'rebellion', 'true', 'amendment']",25,[0],"[['constitution', 'act', 'election', 'admit', 'person', 'legislature', 'judicial', 'senator', 'constitutional', 'form']]",[0.984],[0.878],[0.812],0.878,0.812,continued,,,,,
24,1.0,"['republic', 'mexico', 'paraguay', 'peru', 'spain', 'minister', 'friendly', 'france', 'cordial', 'receive']",25,[1],"[['republic', 'france', 'mexico', 'spain', 'treaty', 'paraguay', 'friendly', 'ally', 'minister', 'peru']]",[0.936],[0.829],[0.685],0.829,0.685,continued,,,,,
24,2.0,"['britain', 'british', 'claim', 'treaty', 'port', 'european', 'subject', 'engage', 'convention', 'expedition']",25,[3],"[['britain', 'majesty', 'treaty', 'claim', 'british', 'tribunal', 'convention', 'arbitrator', 'arbitration', 'difference']]",[0.875],[0.485],[0.667],0.485,0.667,unclear,,,,,
24,3.0,"['indian', 'land', 'indians', 'railroad', 'road', 'interior', 'pacific', 'secretary', 'district', 'commissioner']",25,[2],"[['indian', 'indians', 'land', 'grant', 'acre', 'territory', 'settlement', 'line', 'improvement', 'homestead']]",[0.948],[0.667],[0.758],0.667,0.758,continued,,,,,
24,4.0,"['currency', 'paper', 'bank', 'circulation', 'gold', 'value', 'note', 'bond', 'coin', 'specie']",25,[6],"[['currency', 'paper', 'value', 'gold', 'circulation', 'specie', 'bank', 'coin', 'payment', 'silver']]",[0.985],[0.875],[1.0],0.875,1.0,continued,,,,,
24,5.0,"['taxation', 'class', 'institution', 'character', 'follow', 'revenue', 'discharge', 'hand', 'treasury', 'ballot']",25,[8],"[['revenue', 'tax', 'reduce', 'tariff', 'taxation', 'article', 'reduction', 'reform', 'taxis', 'internal']]",[0.842],[0.4],[0.429],0.4,0.429,unclear,,,,,
24,6.0,"['vessel', 'navy', 'naval', 'gun', 'secretary', 'yard', 'squadron', 'recommendation', 'construction', 'army']",25,[9],"[['navy', 'vessel', 'secretary', 'gun', 'squadron', 'carry', 'repair', 'naval', 'appropriation', 'relief']]",[0.939],[0.944],[0.857],0.944,0.857,continued,,,,,
24,7.0,"['estimate', 'fiscal', 'treasury', 'june', 'expenditure', 'receipt', 'secretary', 'end', 'army', 'ending']",25,[7],"[['estimate', 'fiscal', 'june', 'expenditure', 'receipt', 'army', 'ending', 'secretary', 'end', 'treasury']]",[0.962],[0.944],[0.857],0.944,0.857,continued,,,,,
24,8.0,"['treaty', 'company', 'island', 'claim', 'hudson', 'puget', 'bay', 'britain', 'enter', 'reciprocity']",25,[4],"[['treaty', 'british', 'vessel', 'navigation', 'britain', 'company', 'water', 'port', 'river', 'canada']]",[0.891],[0.688],[0.583],0.688,0.583,unclear,,,,,
24,9.0,"['mail', 'postal', 'expenditure', 'revenue', 'postmaster', 'post', 'postage', 'ocean', 'mile', 'receipt']",25,[10],"[['mail', 'postal', 'expenditure', 'postmaster', 'post', 'revenue', 'mile', 'postage', 'excess', 'receipt']]",[0.952],[0.9],[1.0],0.9,1.0,continued,,,,,
24,10.0,"['pension', 'pensioner', 'roll', 'soldier', 'disbursement', 'invalid', 'balance', 'navy', 'name', 'pay']",25,[],[],[],[],[],0.0,0.0,disappeared,,,,,
24,11.0,"['revenue', 'taxation', 'tax', 'reduce', 'consul', 'income', 'internal', 'office', 'suggest', 'funding']",25,[8],"[['revenue', 'tax', 'reduce', 'tariff', 'taxation', 'article', 'reduction', 'reform', 'taxis', 'internal']]",[0.876],[0.75],[0.429],0.75,0.429,unclear,,,,,
24,12.0,"['population', 'capita', 'reach', 'cent', 'compare', 'expenditure', 'expense', 'period', 'annual', 'seventy']",25,[15],"[['population', 'capita', 'reach', 'cent', 'compare', 'expenditure', 'expense', 'seventy', 'estimate', 'give']]",[0.938],[0.625],[1.0],0.625,1.0,continued,,,,,
24,13.0,"['acre', 'cash', 'dispose', 'quantity', 'homestead', 'sell', 'precede', 'sale', 'fiscal', 'june']",25,[],[],[],[],[],0.0,0.0,disappeared,,,,,
24,14.0,"['emigration', 'away', 'monopoly', 'cuba', 'region', 'mainly', 'slavery', 'population', 'suffering', 'emigrant']",25,[5],"[['cuba', 'spain', 'island', 'slavery', 'spanish', 'domingo', 'continuance', 'struggle', 'porto', 'rico']]",[0.818],[0.4],[0.636],0.4,0.636,unclear,,,,,
25,0.0,"['constitution', 'act', 'election', 'admit', 'person', 'legislature', 'judicial', 'senator', 'constitutional', 'form']",26,[0],"[['constitution', 'election', 'amendment', 'governor', 'vote', 'elect', 'officer', 'legislature', 'violence', 'southern']]",[0.949],[0.75],[0.8],0.75,0.8,continued,,,,,
25,1.0,"['republic', 'france', 'mexico', 'spain', 'treaty', 'paraguay', 'friendly', 'ally', 'minister', 'peru']",26,[],[],[],[],[],0.0,0.0,disappeared,,,,,
25,2.0,"['indian', 'indians', 'land', 'grant', 'acre', 'territory', 'settlement', 'line', 'improvement', 'homestead']",26,[],[],[],[],[],0.0,0.0,disappeared,,,,,
25,3.0,"['britain', 'majesty', 'treaty', 'claim', 'british', 'tribunal', 'convention', 'arbitrator', 'arbitration', 'difference']",26,[5],"[['claim', 'britain', 'treaty', 'arise', 'majesty', 'april', 'british', 'alien', 'provision', 'thank']]",[0.964],[0.63],[1.0],0.63,1.0,continued,,,,,
